fixture_id,date,team_a,team_b,a_is_home,goals_a,goals_b,result,a_form_points,a_form_games_count,a_goals_for_avg,a_goals_against_avg,a_possession_avg,a_shots_total_avg,a_shots_on_goal_avg,a_corners_avg,b_form_points,b_form_games_count,b_goals_for_avg,b_goals_against_avg,b_possession_avg,b_shots_total_avg,b_shots_on_goal_avg,b_corners_avg,h2h_games,h2h_a_wins,h2h_a_draws,h2h_a_losses,ranking_a,ranking_b,ranking_diff
1527865,2026-05-31,Mexico,Australia,True,1,0,A,1.87,153,1.32,0.61,55.23,11.93,4.63,4.89,1.98,102,1.78,0.91,42.1,7.92,3.19,2.86,1,0,1,0,1913.0,1795.0,118.0
1489369,2026-06-11,Mexico,South Africa,True,2,0,A,2.14,155,1.76,0.59,57.19,12.71,4.76,5.05,1.35,127,1.22,1.01,66.0,14.26,4.78,4.56,0,0,0,0,1913.0,1560.0,353.0
256286,2017-03-29,USA,Panama,False,1,1,Draw,1.74,9,3.06,1.13,49.25,6.63,4.63,2.77,1.41,9,0.74,0.68,48.05,9.96,3.19,4.02,0,0,0,0,1751.0,1670.0,81.0
256299,2017-10-06,USA,Panama,True,4,0,A,1.37,14,1.82,1.08,47.81,9.16,4.06,3.76,1.34,14,1.08,0.73,53.03,12.45,4.71,4.98,1,0,1,0,1751.0,1670.0,81.0
225327,2018-01-29,USA,Bosnia and Herzegovina,True,0,0,Draw,1.38,16,1.98,1.08,49.39,11.05,4.99,4.01,1.69,10,2.43,1.42,56.76,13.81,6.65,5.73,0,0,0,0,1742.0,1795.0,-53.0
225399,2018-03-27,USA,Paraguay,True,1,0,A,1.33,17,1.69,0.93,49.39,11.05,4.99,4.01,1.26,18,1.09,1.42,42.78,8.93,3.33,4.47,0,0,0,0,1742.0,1723.0,19.0
225475,2018-06-09,USA,France,False,1,1,Draw,1.52,20,1.68,0.87,49.48,11.15,5.13,5.16,2.37,14,2.14,0.86,60.93,13.66,6.4,5.59,0,0,0,0,1742.0,2092.0,-350.0
225489,2018-09-08,USA,Brazil,True,0,2,B,1.45,21,1.59,0.88,46.31,9.67,4.57,4.59,2.28,27,1.91,0.44,58.82,17.97,8.0,6.92,0,0,0,0,1742.0,2136.0,-394.0
225518,2018-10-11,USA,Colombia,True,2,4,B,1.49,23,1.32,0.9,46.64,9.54,4.26,4.47,1.67,27,1.12,0.7,51.32,9.33,3.61,3.81,0,0,0,0,1742.0,1960.0,-218.0
225551,2018-11-15,USA,England,False,0,3,B,1.25,25,1.36,1.27,47.07,7.6,3.53,3.82,1.76,25,1.44,0.98,52.69,10.01,4.32,4.57,0,0,0,0,1742.0,1959.0,-217.0
218259,2019-01-28,USA,Panama,True,3,0,A,0.94,27,1.02,1.44,41.82,6.64,3.07,3.58,0.45,29,0.65,2.03,43.19,8.82,3.23,2.68,2,1,1,0,1720.0,1504.0,216.0
218266,2019-03-22,USA,Ecuador,True,1,0,A,1.45,29,1.38,1.08,41.82,6.64,3.07,3.58,1.53,24,1.54,1.27,51.68,10.16,3.91,6.07,0,0,0,0,1720.0,1725.0,-5.0
255408,2019-06-27,USA,Panama,False,1,0,A,1.63,35,1.97,0.92,43.01,5.62,2.64,3.39,1.0,35,1.11,1.96,40.7,4.8,1.98,2.91,3,2,1,0,1720.0,1504.0,216.0
255381,2019-07-01,USA,Curaçao,True,1,0,A,1.81,36,1.85,0.8,43.01,5.62,2.64,3.39,1.57,15,2.13,0.69,,,,,0,0,0,0,1720.0,1412.0,308.0
218345,2019-09-11,USA,Uruguay,True,1,1,Draw,1.59,40,1.44,1.06,43.01,5.62,2.64,3.39,2.05,39,1.88,0.72,49.59,12.32,4.89,5.1,0,0,0,0,1720.0,1965.0,-245.0
646697,2020-11-16,USA,Panama,True,6,2,A,1.87,47,1.9,0.69,43.01,5.62,2.64,3.39,1.09,44,0.83,1.45,40.7,4.8,1.98,2.91,4,3,1,0,1745.0,1534.0,211.0
697989,2021-05-30,USA,Switzerland,False,1,2,B,2.44,52,3.31,0.74,43.01,5.62,2.64,3.39,1.87,47,1.95,1.15,55.71,15.51,5.96,6.69,0,0,0,0,1858.0,1933.0,-75.0
723373,2021-07-12,USA,Haiti,True,1,0,A,2.42,56,2.94,0.82,62.78,5.09,2.95,2.21,1.79,34,2.54,1.1,26.0,0.0,0.0,1.0,0,0,0,0,1858.0,1526.0,332.0
746998,2021-07-29,USA,Qatar,False,1,0,A,2.67,60,2.6,0.57,60.62,11.14,5.11,6.06,2.38,61,2.17,0.92,49.36,17.23,5.99,4.57,0,0,0,0,1858.0,1663.0,195.0
708828,2021-10-10,USA,Panama,False,0,1,B,2.49,66,2.08,0.46,56.44,12.26,5.01,5.45,1.38,60,1.66,1.14,55.39,10.81,3.74,4.82,5,4,1,0,1858.0,1627.0,231.0
811321,2021-12-19,USA,Bosnia and Herzegovina,True,1,0,A,2.19,70,1.74,0.58,56.53,11.78,4.07,5.1,0.9,52,0.87,1.42,50.82,14.97,4.48,5.94,1,0,1,0,1858.0,1600.0,258.0
708860,2022-03-27,USA,Panama,True,5,1,A,2.04,75,1.37,0.48,57.24,12.57,4.55,5.48,1.39,69,1.36,1.3,56.04,11.78,3.37,5.87,6,4,1,1,1817.0,1646.0,171.0
858424,2022-06-01,USA,Morocco,True,3,0,A,1.88,77,1.6,0.74,56.19,13.23,4.81,6.11,2.19,78,2.22,0.82,59.86,15.95,6.23,5.25,0,0,0,0,1817.0,1866.0,-49.0
860181,2022-06-05,USA,Uruguay,True,0,0,Draw,2.03,78,1.78,0.64,56.19,13.23,4.81,6.11,2.01,68,1.52,0.84,47.32,13.06,4.47,5.06,1,0,1,0,1817.0,1904.0,-87.0
942148,2022-09-23,USA,Japan,False,0,2,B,1.9,81,1.87,0.55,56.19,13.23,4.81,5.77,2.08,82,2.25,0.61,60.02,15.87,5.69,4.98,0,0,0,0,1817.0,1851.0,-34.0
942155,2022-09-27,USA,Saudi Arabia,False,0,0,Draw,1.66,82,1.63,0.74,56.19,13.23,4.81,5.77,1.29,76,0.7,0.66,61.24,10.11,3.17,4.21,0,0,0,0,1817.0,1644.0,173.0
855749,2022-11-25,USA,England,False,0,0,Draw,1.5,84,1.36,0.69,56.59,10.4,3.41,5.31,1.61,73,2.46,1.3,60.75,13.05,5.66,5.65,1,0,0,1,1817.0,1966.0,-149.0
855762,2022-11-29,USA,IR Iran,False,1,0,A,1.43,85,1.18,0.6,54.01,10.32,2.92,5.62,2.05,66,1.63,1.09,52.87,11.64,4.02,5.14,0,0,0,0,1817.0,1780.0,37.0
976533,2022-12-03,USA,Netherlands,False,1,3,B,1.64,86,1.16,0.52,53.44,10.64,3.32,5.51,2.43,65,2.14,0.7,58.13,12.75,4.43,4.66,0,0,0,0,1817.0,2073.0,-256.0
984803,2023-01-29,USA,Colombia,True,0,0,Draw,1.24,88,1.12,1.0,55.58,13.19,4.3,5.85,2.16,73,1.64,0.67,57.77,12.26,4.24,5.53,1,0,0,1,1774.0,1984.0,-210.0
1060869,2023-07-12,USA,Panama,True,1,1,Draw,1.94,98,2.64,0.69,54.35,13.4,4.8,6.4,1.74,90,1.71,1.18,58.13,12.47,4.44,4.37,7,5,1,1,1774.0,1765.0,9.0
1045877,2023-09-09,USA,Uzbekistan,True,3,0,A,1.82,99,2.43,0.73,52.8,13.49,4.53,5.8,2.0,75,1.94,0.63,44.71,9.22,3.82,3.52,0,0,0,0,1774.0,1643.0,131.0
1029482,2023-10-14,USA,Germany,True,1,3,B,2.11,101,2.7,0.55,55.37,14.22,5.36,6.01,1.28,76,1.68,1.77,63.61,14.52,5.0,5.24,0,0,0,0,1774.0,1885.0,-111.0
1029483,2023-10-18,USA,Ghana,True,4,0,A,1.83,102,2.48,0.87,53.18,13.05,5.03,6.14,1.49,65,1.23,1.25,48.57,6.98,2.02,3.88,0,0,0,0,1774.0,1548.0,226.0
1174091,2024-06-08,USA,Colombia,True,1,5,B,1.94,108,2.24,0.76,57.57,14.84,5.07,6.29,2.52,88,1.61,0.77,50.17,11.69,4.49,3.26,2,0,1,1,1758.0,1977.0,-219.0
1178423,2024-06-12,USA,Brazil,True,1,1,Draw,1.69,109,2.08,1.31,56.82,14.19,4.66,5.73,1.65,94,1.87,1.4,56.02,12.13,5.3,3.81,1,0,0,1,1758.0,1996.0,-238.0
1146310,2024-06-28,USA,Panama,False,1,2,B,1.78,111,1.95,1.11,55.31,14.71,5.37,5.24,1.53,105,1.51,1.21,54.84,14.2,5.07,4.98,8,5,2,1,1758.0,1726.0,32.0
1146317,2024-07-02,USA,Uruguay,True,0,1,B,1.55,112,1.82,1.22,51.42,13.55,5.06,4.55,2.14,91,2.4,0.62,50.09,12.06,4.72,4.41,2,0,2,0,1758.0,1948.0,-190.0
1215628,2024-09-10,USA,New Zealand,True,1,1,Draw,1.17,114,1.51,1.3,52.12,12.18,4.81,3.93,1.54,47,1.75,0.94,48.83,7.16,1.97,4.78,0,0,0,0,1758.0,1583.0,175.0
1215629,2024-10-13,USA,Panama,True,2,0,A,1.15,115,1.44,1.26,53.95,12.81,4.84,4.33,1.64,108,1.53,1.66,55.22,13.88,4.77,3.85,9,5,2,2,1758.0,1726.0,32.0
1316375,2025-03-20,USA,Panama,True,0,1,B,1.97,121,1.96,1.0,57.68,11.85,5.16,4.35,1.23,113,1.3,2.15,50.6,12.44,4.05,3.78,10,6,2,2,1747.0,1742.0,5.0
1360317,2025-06-07,USA,Türkiye,True,1,2,B,1.49,123,1.62,1.13,59.04,10.97,4.73,4.7,1.94,94,1.85,1.15,56.47,16.36,5.25,5.19,0,0,0,0,1747.0,1880.0,-133.0
1360318,2025-06-11,USA,Switzerland,True,0,4,B,1.3,124,1.54,1.25,59.03,11.24,4.5,4.61,1.45,102,1.83,1.57,57.44,12.48,4.48,5.73,1,0,0,1,1747.0,1897.0,-150.0
1371367,2025-06-20,USA,Saudi Arabia,False,1,0,A,1.37,126,1.81,1.4,59.33,12.03,4.84,4.77,1.85,125,1.35,0.81,55.35,11.19,3.98,3.42,1,0,1,0,1747.0,1592.0,155.0
1371373,2025-06-22,USA,Haiti,True,2,1,A,1.59,127,1.71,1.21,60.33,11.11,4.6,4.67,1.82,67,2.68,1.25,58.85,18.41,6.42,6.0,1,1,0,0,1747.0,1542.0,205.0
1375498,2025-09-06,USA,Korea Republic,True,0,2,B,1.6,131,1.7,1.35,57.25,11.82,4.72,4.3,2.08,121,1.97,0.57,72.25,14.57,5.4,7.57,0,0,0,0,1747.0,1784.0,-37.0
1375501,2025-09-09,USA,Japan,True,2,0,A,1.39,132,1.48,1.44,56.82,12.62,4.76,4.52,2.3,124,2.48,0.32,63.49,13.14,4.86,6.24,1,0,0,1,1747.0,1878.0,-131.0
1402649,2025-10-11,USA,Ecuador,True,1,1,Draw,1.6,133,1.55,1.25,57.5,11.5,4.4,3.93,1.76,103,0.78,0.26,52.4,10.63,3.84,3.37,1,1,0,0,1747.0,1933.0,-186.0
1405465,2025-10-15,USA,Australia,True,2,1,A,1.52,134,1.48,1.22,58.6,11.43,4.48,4.46,2.52,97,1.88,0.51,46.01,8.74,3.51,3.35,0,0,0,0,1747.0,1773.0,-26.0
1457378,2025-11-15,USA,Paraguay,True,2,1,A,1.72,135,1.55,1.19,59.31,11.38,4.42,4.27,1.37,93,0.96,1.04,39.59,10.0,3.22,3.74,1,1,0,0,1747.0,1833.0,-86.0
1457379,2025-11-19,USA,Uruguay,True,5,1,A,1.88,136,1.6,1.16,58.75,10.94,4.23,4.37,1.72,111,1.01,0.49,54.63,9.89,3.01,5.01,3,0,2,1,1747.0,1890.0,-143.0
1503003,2026-03-28,USA,Belgium,True,2,5,B,2.03,137,2.05,1.14,57.35,10.82,4.59,4.71,1.9,108,2.96,0.9,65.78,19.6,7.4,9.55,0,0,0,0,1747.0,1961.0,-214.0
1503004,2026-03-31,USA,Portugal,True,0,2,B,1.76,138,2.04,1.64,56.65,10.97,4.65,4.88,1.87,110,2.55,1.03,65.64,19.77,6.6,6.41,0,0,0,0,1747.0,1995.0,-248.0
1503008,2026-05-31,USA,Senegal,True,3,2,A,1.54,139,1.77,1.69,54.36,10.45,4.3,4.37,2.32,141,2.08,0.73,59.67,14.12,6.69,6.55,0,0,0,0,1747.0,1816.0,-69.0
1502474,2026-06-06,USA,Germany,True,1,2,B,1.73,140,1.93,1.73,53.14,10.79,4.13,4.19,2.45,108,2.8,0.93,65.89,18.79,7.27,7.19,1,0,0,1,1747.0,1907.0,-160.0
1489370,2026-06-13,USA,Paraguay,True,4,1,A,1.5,141,1.81,1.77,52.99,11.46,4.11,4.95,1.62,98,1.45,0.98,38.46,10.31,4.19,3.96,2,2,0,0,1747.0,1814.0,-67.0
257044,2015-10-08,Australia,Jordan,False,0,2,B,3.0,3,3.37,0.29,,,,,2.34,3,2.39,0.29,,,,,0,0,0,0,1703.0,1530.0,173.0
257112,2016-03-29,Australia,Jordan,True,5,1,A,2.59,7,3.72,0.37,,,,,2.25,7,3.17,0.27,,,,,1,0,0,1,1712.0,1504.0,208.0
256915,2016-09-01,Australia,Iraq,True,2,0,A,2.67,8,3.97,0.49,,,,,2.04,6,1.96,0.93,,,,,0,0,0,0,1712.0,1475.0,237.0
256932,2016-10-06,Australia,Saudi Arabia,False,2,2,Draw,2.77,10,3.16,0.33,66.44,11.86,5.4,8.53,2.57,10,2.74,0.48,53.0,7.93,3.93,7.86,0,0,0,0,1712.0,1580.0,132.0
256933,2016-10-11,Australia,Japan,True,1,1,Draw,2.48,11,2.97,0.61,60.56,12.68,5.63,5.67,2.54,11,2.8,0.42,54.81,14.52,8.23,6.63,0,0,0,0,1712.0,1754.0,-42.0
256947,2017-03-23,Australia,Iraq,False,1,1,Draw,2.05,13,2.55,0.88,60.38,10.41,4.87,5.38,1.17,11,1.52,1.33,46.26,9.56,5.19,7.53,1,1,0,0,1729.0,1572.0,157.0
256957,2017-06-08,Australia,Saudi Arabia,True,3,2,A,2.06,15,2.27,0.76,56.23,10.12,4.77,7.24,2.31,15,2.28,0.6,49.38,6.71,3.25,3.95,1,0,1,0,1729.0,1570.0,159.0
256964,2017-08-31,Australia,Japan,False,0,2,B,2.19,16,2.38,0.94,55.02,9.91,4.81,6.8,2.34,16,2.38,0.51,48.23,10.33,5.79,3.96,1,0,1,0,1729.0,1706.0,23.0
225342,2018-03-23,Australia,Norway,False,1,4,B,2.05,22,1.83,0.93,60.9,12.56,5.41,6.14,1.61,10,2.04,1.48,52.83,13.99,5.33,6.19,0,0,0,0,1736.0,1678.0,58.0
225396,2018-03-27,Australia,Colombia,False,0,0,Draw,1.77,23,1.71,1.34,60.05,11.09,5.16,5.6,1.55,19,1.3,1.14,51.49,10.12,4.65,4.0,0,0,0,0,1736.0,1960.0,-224.0
225430,2018-06-01,Australia,Czechia,True,4,0,A,1.67,24,1.48,1.16,60.05,11.09,5.16,5.6,1.65,12,2.07,1.13,56.86,17.89,6.92,7.14,0,0,0,0,1736.0,1728.0,8.0
135781,2018-06-16,Australia,France,False,1,2,B,2.0,26,1.84,1.01,58.8,10.66,4.51,5.27,2.17,15,1.97,0.88,61.98,14.45,6.64,6.09,0,0,0,0,1736.0,2092.0,-356.0
225560,2018-11-17,Australia,Korea Republic,True,1,1,Draw,1.63,30,1.76,1.07,55.82,10.98,3.54,5.14,1.49,34,1.27,1.02,43.14,11.19,4.13,4.86,0,0,0,0,1736.0,1778.0,-42.0
118099,2019-01-06,Australia,Jordan,True,0,1,B,1.74,32,1.84,0.92,55.82,10.98,3.54,5.14,1.33,23,1.25,0.85,,,,,2,1,0,1,1713.0,1477.0,236.0
118087,2019-01-21,Australia,Uzbekistan,True,0,0,Draw,1.87,35,1.94,0.97,56.72,10.7,4.24,4.82,1.36,31,1.22,1.14,43.35,6.06,2.51,4.86,0,0,0,0,1713.0,1580.0,133.0
218303,2019-06-07,Australia,Korea Republic,False,0,1,B,1.53,37,1.46,0.86,56.45,11.43,4.85,6.02,2.16,44,1.34,0.6,60.85,11.72,4.68,6.14,1,0,1,0,1713.0,1772.0,-59.0
256181,2019-11-14,Australia,Jordan,False,1,0,A,1.9,41,2.61,0.71,56.45,11.43,4.85,6.02,1.58,37,1.45,1.07,49.69,9.87,4.05,3.76,3,1,0,2,1713.0,1477.0,236.0
256249,2021-06-15,Australia,Jordan,True,1,0,A,2.37,45,2.83,0.52,64.28,13.76,7.89,8.5,1.58,51,1.17,0.92,49.69,9.87,4.05,3.76,4,2,0,2,1734.0,1529.0,205.0
721221,2021-10-12,Australia,Japan,False,1,2,B,2.64,49,2.51,0.43,63.34,13.88,6.43,6.18,1.98,68,2.65,0.6,62.79,14.64,5.41,5.42,2,0,1,1,1734.0,1760.0,-26.0
721227,2021-11-11,Australia,Saudi Arabia,True,0,0,Draw,2.3,50,2.31,0.63,61.76,13.05,6.01,5.64,2.6,64,2.16,0.63,60.6,10.91,3.87,3.29,2,1,1,0,1734.0,1628.0,106.0
721251,2022-03-24,Australia,Japan,True,0,2,B,1.97,54,2.13,0.72,60.0,12.42,5.63,5.41,2.49,73,2.14,0.37,57.91,13.43,4.91,5.14,3,0,1,2,1772.0,1851.0,-79.0
721258,2022-03-29,Australia,Saudi Arabia,False,0,1,B,1.71,55,1.86,0.89,57.51,11.91,5.24,5.2,1.57,72,1.07,0.79,61.99,10.37,2.97,4.5,3,1,2,0,1772.0,1644.0,128.0
861483,2022-06-01,Australia,Jordan,True,2,1,A,1.49,56,1.62,0.9,55.26,11.35,4.77,5.17,1.96,65,1.87,1.09,38.87,7.21,0.3,1.21,5,3,0,2,1772.0,1590.0,182.0
942142,2022-09-22,Australia,New Zealand,True,1,0,A,1.75,59,1.49,0.81,52.59,10.84,4.24,4.81,1.69,31,1.84,0.62,64.11,13.85,3.59,5.86,0,0,0,0,1772.0,1527.0,245.0
865800,2022-09-25,Australia,New Zealand,False,2,0,A,1.91,60,1.42,0.7,52.59,10.84,4.24,4.81,1.47,32,1.6,0.67,64.11,13.85,3.59,5.86,1,1,0,0,1772.0,1527.0,245.0
871850,2022-11-22,Australia,France,False,1,4,B,2.05,61,1.5,0.61,52.59,10.84,4.24,4.81,1.6,71,1.7,0.95,56.35,16.38,6.57,6.23,1,0,0,1,1772.0,2081.0,-309.0
871852,2022-11-26,Australia,Tunisia,False,1,0,A,1.78,62,1.43,1.05,49.8,9.53,3.62,4.08,1.77,76,1.22,0.77,44.03,9.83,2.1,5.5,0,0,0,0,1772.0,1745.0,27.0
976642,2022-12-03,Australia,Argentina,False,1,2,B,2.08,64,1.33,0.79,45.41,9.19,3.44,3.41,2.52,79,2.44,0.31,63.0,14.11,6.36,5.63,0,0,0,0,1772.0,2144.0,-372.0
1012326,2023-03-24,Australia,Ecuador,True,3,1,A,1.81,65,1.29,0.95,44.36,8.5,3.04,3.35,1.34,71,0.88,0.71,54.4,10.82,3.68,5.32,0,0,0,0,1783.0,1882.0,-99.0
1012341,2023-03-28,Australia,Ecuador,True,1,2,B,1.96,66,1.51,0.96,43.18,8.74,3.51,2.97,1.17,72,0.9,1.01,55.77,11.01,4.05,4.95,1,1,0,0,1783.0,1882.0,-99.0
1028642,2023-06-15,Australia,Argentina,False,0,2,B,1.71,67,1.44,1.09,44.55,8.47,3.28,2.67,2.44,85,3.03,0.64,57.88,11.53,5.31,4.34,1,0,0,1,1783.0,2139.0,-356.0
1012351,2023-10-13,Australia,England,False,0,1,B,1.42,69,1.35,1.31,42.31,7.92,2.94,2.74,2.19,83,2.76,0.74,60.93,12.81,6.09,4.73,0,0,0,0,1783.0,2014.0,-231.0
1068053,2023-10-17,Australia,New Zealand,True,2,0,A,1.24,70,1.18,1.27,40.96,8.8,3.1,3.5,1.24,37,1.23,1.17,57.1,10.46,3.14,5.43,2,2,0,0,1783.0,1525.0,258.0
1034519,2024-01-23,Australia,Uzbekistan,True,1,1,Draw,2.34,77,1.81,0.48,54.79,12.6,4.13,5.14,2.18,85,2.0,0.75,53.55,16.33,4.89,3.98,1,0,1,0,1718.0,1684.0,34.0
1169460,2024-02-02,Australia,Korea Republic,True,1,2,B,2.27,79,2.0,0.48,54.42,11.31,3.75,4.87,1.86,102,2.26,1.06,64.44,15.43,5.76,8.08,2,0,1,1,1718.0,1774.0,-56.0
1218515,2024-10-15,Australia,Japan,False,1,1,Draw,2.09,87,2.11,0.48,60.57,13.32,4.5,5.9,2.68,113,3.72,0.42,63.17,14.48,6.65,5.53,4,0,1,3,1718.0,1889.0,-171.0
1218524,2024-11-14,Australia,Saudi Arabia,True,0,0,Draw,1.95,88,1.97,0.55,57.22,11.71,3.91,5.13,1.46,112,1.06,0.85,62.68,14.33,4.42,6.31,4,1,2,1,1718.0,1536.0,182.0
1218560,2025-06-05,Australia,Japan,True,1,0,A,2.03,92,2.15,0.63,53.32,10.53,3.86,5.13,2.43,118,2.79,0.38,65.87,13.05,5.26,6.66,5,0,2,3,1773.0,1878.0,-105.0
1218569,2025-06-10,Australia,Saudi Arabia,False,2,1,A,2.16,93,2.0,0.54,50.4,9.94,3.74,4.59,1.92,123,1.47,0.77,55.23,11.7,3.45,4.25,5,1,3,1,1773.0,1592.0,181.0
1396840,2025-09-05,Australia,New Zealand,True,1,0,A,2.27,94,2.0,0.6,47.74,9.16,3.65,4.25,2.11,56,3.17,0.64,44.99,7.38,2.24,3.61,3,3,0,0,1773.0,1585.0,188.0
1396842,2025-09-09,Australia,New Zealand,False,3,1,A,2.36,95,1.87,0.52,47.51,8.75,3.56,3.96,1.83,57,2.76,0.68,49.28,8.15,3.08,4.25,4,4,0,0,1773.0,1585.0,188.0
1485025,2025-11-19,Australia,Colombia,False,0,3,B,1.9,99,1.54,0.74,43.31,8.81,3.51,3.28,1.9,111,2.08,0.91,57.23,13.07,5.25,3.92,1,0,1,0,1773.0,1998.0,-225.0
1537256,2026-03-31,Australia,Curaçao,True,5,1,A,1.83,101,1.3,0.9,42.1,7.92,3.19,2.86,1.56,67,1.85,0.83,53.45,14.14,5.8,4.26,0,0,0,0,1795.0,1438.0,357.0
1542181,2026-06-06,Australia,Switzerland,False,1,1,Draw,1.73,103,1.55,0.93,41.92,7.77,2.82,2.88,1.79,112,2.23,1.07,58.42,11.71,5.01,4.21,0,0,0,0,1795.0,1943.0,-148.0
1539001,2026-06-14,Australia,Türkiye,True,2,0,A,1.63,104,1.47,0.93,41.13,7.33,2.69,2.74,2.43,106,2.21,0.99,55.17,15.16,5.41,7.45,0,0,0,0,1795.0,1852.0,-57.0
256921,2016-09-06,Iraq,Saudi Arabia,True,1,2,B,1.61,7,1.55,1.15,25.0,5.0,2.0,3.0,2.47,9,2.89,0.37,53.0,9.0,5.0,10.0,0,0,0,0,1475.0,1580.0,-105.0
256927,2016-10-06,Iraq,Japan,False,1,2,B,1.3,8,1.45,1.32,36.76,5.53,2.0,5.14,2.45,10,2.96,0.3,59.6,16.07,9.6,8.86,0,0,0,0,1475.0,1754.0,-279.0
256956,2017-03-28,Iraq,Saudi Arabia,False,0,1,B,1.14,12,1.44,1.27,48.04,9.2,4.92,7.18,2.19,14,2.5,0.7,49.48,7.16,3.85,3.42,1,0,0,1,1572.0,1570.0,2.0
256960,2017-06-13,Iraq,Japan,True,1,1,Draw,0.96,13,1.21,1.23,48.66,8.74,4.52,7.56,2.57,15,2.61,0.42,49.72,10.89,6.45,4.43,1,0,0,1,1572.0,1706.0,-134.0
225332,2018-02-28,Iraq,Saudi Arabia,True,4,1,A,1.52,16,1.26,1.0,52.04,10.25,4.5,5.83,2.03,19,2.06,0.81,52.61,8.33,3.1,4.12,2,0,0,2,1581.0,1583.0,-2.0
225335,2018-03-21,Iraq,Qatar,True,2,3,B,1.73,17,1.65,1.0,52.04,10.25,4.5,5.83,1.02,18,1.3,1.43,49.89,9.77,4.21,4.67,0,0,0,0,1581.0,1522.0,59.0
225515,2018-10-11,Iraq,Argentina,True,0,4,B,1.51,22,1.66,1.07,52.04,10.25,4.5,5.83,1.53,27,1.56,1.31,59.98,11.95,5.27,5.5,0,0,0,0,1581.0,1920.0,-339.0
225529,2018-10-15,Iraq,Saudi Arabia,False,1,1,Draw,1.3,23,1.43,1.47,58.94,10.8,6.23,6.51,1.0,32,1.08,1.84,51.61,8.41,2.46,3.28,3,1,0,2,1581.0,1583.0,-2.0
118128,2019-01-16,Iraq,IR Iran,False,0,0,Draw,1.84,28,1.62,1.02,55.8,10.37,6.07,4.65,2.28,33,1.73,0.43,46.8,10.21,4.48,3.82,0,0,0,0,1623.0,1739.0,-116.0
118090,2019-01-22,Iraq,Qatar,False,0,1,B,1.73,29,1.41,0.89,54.85,9.53,5.3,4.24,2.15,29,2.27,0.91,49.1,8.01,4.09,5.1,1,0,0,1,1623.0,1668.0,-45.0
218381,2019-03-26,Iraq,Jordan,True,3,2,A,1.7,31,1.19,0.78,51.99,9.19,4.57,4.63,1.35,28,1.09,0.78,49.69,9.87,4.05,3.76,0,0,0,0,1623.0,1477.0,146.0
218307,2019-06-07,Iraq,Tunisia,False,0,2,B,1.87,32,1.43,0.94,51.99,9.19,4.57,4.63,1.51,24,1.52,1.13,52.9,11.66,4.19,3.44,0,0,0,0,1623.0,1619.0,4.0
240854,2019-09-09,Iraq,Uzbekistan,False,0,0,Draw,1.54,34,1.21,1.07,51.99,9.19,4.57,4.63,1.43,38,1.16,1.06,41.71,5.93,1.73,5.15,0,0,0,0,1623.0,1580.0,43.0
256178,2019-11-14,Iraq,IR Iran,True,2,1,A,1.85,37,1.54,0.7,51.99,9.19,4.57,4.63,1.95,42,3.0,0.53,50.08,9.71,3.76,4.79,1,0,1,0,1623.0,1739.0,-116.0
291255,2019-11-26,Iraq,Qatar,False,2,1,A,1.87,39,1.39,0.65,51.99,9.19,4.57,4.63,2.22,43,1.77,0.58,46.74,6.48,3.14,2.47,2,0,0,2,1623.0,1668.0,-45.0
644705,2020-11-12,Iraq,Jordan,False,0,0,Draw,1.86,43,1.43,0.72,51.99,9.19,4.57,4.63,1.58,39,1.75,0.92,49.69,9.87,4.05,3.76,1,1,0,0,1627.0,1491.0,136.0
640122,2020-11-17,Iraq,Uzbekistan,False,2,1,A,1.75,44,1.24,0.62,51.99,9.19,4.57,4.63,1.52,49,1.45,1.09,41.71,5.93,1.73,5.15,1,0,1,0,1627.0,1552.0,75.0
685897,2021-03-29,Iraq,Uzbekistan,False,1,0,A,1.95,47,1.27,0.64,51.99,9.19,4.57,4.63,1.73,52,1.54,1.04,41.71,5.93,1.73,5.15,2,1,1,0,1551.0,1524.0,27.0
256250,2021-06-15,Iraq,IR Iran,False,0,1,B,2.31,52,1.88,0.63,51.99,9.19,4.57,4.63,2.44,49,3.66,0.48,50.08,9.71,3.76,4.79,2,1,1,0,1551.0,1837.0,-286.0
721201,2021-09-02,Iraq,Korea Republic,False,0,0,Draw,2.01,53,1.64,0.68,51.99,9.19,4.57,4.63,2.17,61,2.22,0.88,74.46,20.43,10.54,8.02,0,0,0,0,1551.0,1788.0,-237.0
721206,2021-09-07,Iraq,IR Iran,True,0,3,B,1.88,54,1.42,0.59,34.74,2.98,0.62,4.95,2.57,51,3.01,0.36,61.73,9.88,3.9,4.91,3,1,1,1,1551.0,1837.0,-286.0
721230,2021-11-16,Iraq,Korea Republic,True,0,3,B,1.42,58,1.17,0.95,46.44,10.39,2.39,3.96,2.21,66,1.63,0.65,66.51,19.45,6.57,7.98,1,0,1,0,1551.0,1788.0,-237.0
748088,2021-12-06,Iraq,Qatar,False,0,3,B,1.18,61,0.89,1.03,43.64,9.4,2.3,3.45,1.47,71,1.22,1.8,46.03,11.35,3.61,3.12,3,1,0,2,1551.0,1663.0,-112.0
721236,2022-01-27,Iraq,IR Iran,False,0,1,B,1.28,63,0.8,1.12,43.64,9.4,2.3,3.45,2.59,56,2.52,0.39,56.7,13.42,4.53,6.95,4,1,1,2,1575.0,1780.0,-205.0
